customer_id,recency,frequency,monetary,tenure,length_of_stay,ticket_size,std_ticket_size,cv_ticket_size,avg_spend_m,avg_visit_m,avg_tte,std_tte,cv_tte,monetary_1y,frequency_1y,ticket_size_1y,std_ticket_size_1y,cv_ticket_size_1y,avg_tte_1y,std_tte_1y,cv_tte_1y,monetary_2y,frequency_2y,ticket_size_2y,std_ticket_size_2y,cv_ticket_size_2y,avg_tte_2y,std_tte_2y,cv_tte_2y,response
CS3775,18,26,1773,1399,1381,68.1923076923077,21.56853120779295,0.3162897977454127,93.3157894736842,1.368421052631579,55.24,47.717292463005485,0.8638177491492666,537.0,8.0,67.125,20.343040227908062,0.30306205181241064,38.142857142857146,28.474717273566103,0.7465281682208341,867,12,72.25,22.855773092073775,0.3163428801671111,64.72727272727273,53.03977923990806,0.819434791627793,0
CS2809,14,24,1594,1377,1363,66.41666666666667,20.3937685850715,0.30705799626205516,79.7,1.2,59.26086956521739,49.16689332477175,0.829668779508254,486.0,7.0,69.42857142857143,13.902723268687842,0.20024498535147095,61.166666666666664,51.479769489253414,0.8416311088161321,960,14,68.57142857142857,20.657329806276387,0.30125272634153066,51.61538461538461,45.74665463458951,0.8862988230248342,1
CS8446,216,6,267,802,586,44.5,17.79606698121807,0.39991161755546223,44.5,1.0,117.2,40.73941580337156,0.3476059368888358,93.0,2.0,46.5,4.949747468305833,0.10644618211410393,60.0,0.0,0.0,213,5,42.6,19.204166214652485,0.45080202381813345,114.0,46.31054595517814,0.4062328592559486,0
CS8148,75,17,718,1348,1273,42.23529411764706,17.792306665258113,0.42126631380137597,47.86666666666667,1.1333333333333333,79.5625,67.85373362363096,0.8528356150652752,132.0,3.0,44.0,21.656407827707714,0.4921910869933571,117.0,41.012193308819754,0.35053156674204916,378,8,47.25,15.8000904156545,0.33439344795035975,95.42857142857143,66.38739122970351,0.6956762554010847,0
CS5175,27,25,1680,1275,1248,67.2,23.87990787251911,0.35535577191248674,93.33333333333333,1.3888888888888888,52.0,81.15899585810344,1.560749920348143,720.0,11.0,65.45454545454545,21.71342274430098,0.33173284748237614,35.1,29.994258709885724,0.8545372851819294,1535,23,66.73913043478261,23.124598062952845,0.34649234882600355,29.454545454545453,25.613849067823917,0.8696059868705651,0
CS7424,11,15,465,1237,1226,31.0,19.018787703591567,0.6135092807610183,35.76923076923077,1.1538461538461537,87.57142857142857,96.64583582554182,1.1036229213357143,89.0,4.0,22.25,6.946221994724902,0.31218975257190573,109.0,92.66606714434361,0.8501474049939781,167,6,27.833333333333332,15.753306531222792,0.5659870610020165,146.0,121.38986778145859,0.8314374505579356,0
CS3691,231,15,1027,1371,1140,68.46666666666667,14.530100120914842,0.21222152075338133,68.46666666666667,1.0,81.42857142857143,57.387635073599775,0.7047604307284183,144.0,2.0,72.0,5.656854249492381,0.07856742013183862,118.0,0.0,0.0,597,8,74.625,10.027640371920574,0.1343737403272439,71.42857142857143,52.63033707808055,0.7368247190931277,0
CS8664,63,16,799,1284,1221,49.9375,18.688566023106212,0.37423911936132587,66.58333333333333,1.3333333333333333,81.4,74.5288055529059,0.9155872918047406,255.0,6.0,42.5,21.75086205188199,0.5117849894560469,32.4,53.65444995524603,1.6560015418285807,458,10,45.8,19.09508371864921,0.4169232252980178,72.66666666666667,95.71703087747761,1.317206846937765,0
CS4132,39,19,1274,1212,1173,67.05263157894737,19.18469784956092,0.2861140181645663,74.94117647058823,1.1176470588235294,65.16666666666667,41.70801869580251,0.6400207472501663,355.0,6.0,59.166666666666664,15.263245613783022,0.2579703484019666,66.6,56.72124822321879,0.8516703937420239,643,10,64.3,16.63363393181952,0.2586879305104125,76.0,51.944682114726625,0.6834826594042976,0
CS1778,32,19,1368,1401,1369,72.0,19.078784028338916,0.26498311150470716,76.0,1.0555555555555556,76.05555555555556,90.4384563064019,1.1891104554530565,663.0,9.0,73.66666666666667,20.766559657295186,0.2818989998727853,41.875,38.77568273323593,0.9259864533310074,813,11,73.9090909090909,18.8438560037724,0.25495992133025386,71.3,99.42395195435667,1.3944453289531087,0
CS5555,10,31,2439,1373,1363,78.6774193548387,20.329595990040712,0.258391748950907,97.56,1.24,45.43333333333333,35.38817582902158,0.7789033564714948,701.0,9.0,77.88888888888889,26.288992204173802,0.3375191581135011,44.875,40.46669706596489,0.9017648371245657,1180,16,73.75,21.803669415949233,0.29564297513151505,45.6,32.64921788606013,0.7159916203083362,0
CS1625,6,14,950,1296,1290,67.85714285714286,22.62693134249587,0.33344951452099175,73.07692307692308,1.0769230769230769,99.23076923076923,80.3234646560952,0.8094612717280911,227.0,4.0,56.75,23.935677693908453,0.42177405628032516,64.33333333333333,7.505553499465137,0.11666663470671194,593,9,65.88888888888889,23.95539837095412,0.36357265655748233,90.875,91.21785147969354,1.00377278106953,0
CS1484,100,16,1221,1380,1280,76.3125,21.206032946624724,0.277884133616704,81.4,1.0666666666666667,85.33333333333333,68.10356259473684,0.7980886241570724,252.0,3.0,84.0,14.0,0.16666666666666666,125.0,144.2497833620557,1.1539982668964455,449,6,74.83333333333333,20.9992063342086,0.28061300223886776,116.2,84.70655228493249,0.7289720506448577,0
CS7432,4,12,469,1340,1336,39.083333333333336,15.353165698633523,0.39283153173475965,39.083333333333336,1.0,121.45454545454545,101.19225626139941,0.8331697746073304,76.0,3.0,25.333333333333332,7.505553499465135,0.29627184866309747,138.5,108.18733752154178,0.7811360109858612,166,5,33.2,14.307340773183535,0.43094399919227505,160.5,77.78817390837762,0.4846615196783652,0
CS4618,30,20,1315,1377,1347,65.75,23.433837433124467,0.3564081738878246,82.1875,1.25,70.89473684210526,71.3052084250373,1.005789873849821,441.0,7.0,63.0,24.85960578931211,0.39459691729066837,33.833333333333336,28.258921894981533,0.8352390707876315,900,14,64.28571428571429,22.67980657707703,0.35279699119897595,53.38461538461539,66.21120053981106,1.240267445270236,0
CS7683,15,12,537,1356,1341,44.75,19.050769490543374,0.4257155193417514,48.81818181818182,1.0909090909090908,121.9090909090909,141.03081545921412,1.1568523266602202,48.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,209,6,34.833333333333336,21.581627989256667,0.6195682676341625,126.4,186.02499832011827,1.471716758861695,0
CS1478,91,19,1300,1392,1301,68.42105263157895,21.818228335941907,0.31888179875607403,86.66666666666667,1.2666666666666666,72.27777777777777,79.11258214465491,1.0945630119936882,316.0,5.0,63.2,13.516656391282572,0.21387114543168625,69.0,25.152865973217974,0.3645342894669272,517,8,64.625,18.4850325553251,0.28603532000503046,86.57142857142857,42.625724403843044,0.49237635449983724,0
CS8781,59,13,592,1384,1325,45.53846153846154,19.03337150294794,0.4179625498958162,49.333333333333336,1.0833333333333333,110.41666666666667,120.77586930368419,1.0938191936937436,31.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,247,5,49.4,21.10213259365034,0.42716867598482466,169.25,181.44122096884894,1.0720308476741445,0
CS7819,38,20,824,1327,1289,41.2,14.555158246441275,0.35328053996216685,51.5,1.25,67.84210526315789,78.22777508865785,1.153085901229247,110.0,3.0,36.666666666666664,16.623276853055575,0.45336209599242483,169.5,102.5304832720494,0.6048996063247752,282,8,35.25,13.791819521523829,0.3912572913907469,97.14285714285714,106.13266630563307,1.0925421531462227,0
CS3650,129,20,1353,1347,1218,67.65,21.760115615017938,0.32165728920942993,84.5625,1.25,64.10526315789474,63.335872525275995,0.9879980114780327,286.0,4.0,71.5,24.365275838099322,0.34077308864474576,66.0,64.4437739428721,0.976420817316244,836,12,69.66666666666667,24.343501403989947,0.34942824981803755,43.72727272727273,41.2240000705679,0.9427526003664176,0
CS3620,20,22,1518,1353,1333,69.0,22.047567623101607,0.3195299655521972,75.9,1.1,63.476190476190474,66.59325720192628,1.0491060774497014,496.0,7.0,70.85714285714286,25.874237968995153,0.3651606164979154,54.0,41.46323672845621,0.7678377171936335,794,12,66.16666666666667,25.781717741395155,0.38964812707398216,53.63636363636363,33.48513917328918,0.6242992049257304,0
CS8498,30,7,296,1034,1004,42.285714285714285,17.346606639477415,0.41022380566331723,59.2,1.4,167.33333333333334,236.8177921243813,1.4152457696676173,188.0,5.0,37.6,15.582040944625964,0.41441598256983947,86.75,89.97175482709375,1.0371383841739914,227,6,37.833333333333336,13.948715592005835,0.36868851785037443,75.4,81.94693404880991,1.0868293640425717,0
CS3022,59,21,1469,1356,1297,69.95238095238095,19.938596215571923,0.28503098742478583,91.8125,1.3125,64.85,56.84723295585144,0.8765957279236922,247.0,3.0,82.33333333333333,17.03917055884274,0.2069534885689402,98.0,43.840620433565945,0.44735326973026474,609,10,60.9,21.589349225949356,0.3545049133981832,75.33333333333333,57.67798540171112,0.7656369743589971,0
CS4377,101,14,818,1328,1227,58.42857142857143,23.368994204070702,0.39995833601099,62.92307692307692,1.0769230769230769,94.38461538461539,74.35224549572399,0.7877581022366845,216.0,4.0,54.0,24.939927826679853,0.46185051530888616,81.0,15.716233645501712,0.1940275758703915,490,9,54.44444444444444,23.168465158006864,0.4255432375960444,74.875,32.22438074324648,0.43037570274786613,0
CS3707,11,18,1226,1142,1131,68.11111111111111,22.262838698784677,0.3268606007978174,76.625,1.125,66.52941176470588,65.71255363994274,0.9877218495835779,523.0,8.0,65.375,23.188282139292436,0.35469647631804874,26.571428571428573,20.998866182543786,0.7902799100957338,844,13,64.92307692307692,23.531757047521758,0.36245597348078534,61.0,66.70695752182212,1.0935566806856087,0
CS7490,24,16,701,1380,1356,43.8125,18.291049723840345,0.41748472978808204,50.07142857142857,1.1428571428571428,90.4,86.8478143486804,0.9607059109367301,332.0,7.0,47.42857142857143,22.596881369318368,0.47644026983502585,52.333333333333336,43.86190450341466,0.8381255637595157,503,11,45.72727272727273,18.61231264024387,0.4070287058502636,65.9,58.6940277105677,0.8906529242878255,0
CS4417,34,26,1916,1313,1279,73.6923076923077,21.75457511562886,0.2952082218195983,87.0909090909091,1.1818181818181819,51.16,33.80419106166177,0.660754320986352,589.0,7.0,84.14285714285714,23.625047241071442,0.28077305719439744,53.166666666666664,46.20569950413766,0.8690727179461629,1137,15,75.8,22.985088333836913,0.30323335532766377,48.214285714285715,40.830189757144105,0.846848380148174,0
CS3198,26,24,1742,1383,1357,72.58333333333333,20.73416979532697,0.28566020383917756,82.95238095238095,1.1428571428571428,59.0,50.451596965444374,0.8551118129736335,435.0,6.0,72.5,22.006817125609057,0.3035423051808146,66.2,55.400361009654084,0.8368634593603336,900,13,69.23076923076923,22.4356630024382,0.32407068781299625,58.083333333333336,43.048510339200384,0.7411508236304226,0
CS1746,275,26,1878,1398,1123,72.23076923076923,22.348705004644348,0.30940699154459694,89.42857142857143,1.2380952380952381,44.92,32.46526348781622,0.7227351622398981,259.0,4.0,64.75,14.522970311429635,0.22429297778269708,25.666666666666668,29.143323992525858,1.1354541815269814,833,12,69.41666666666667,23.73895277361406,0.34197771102445224,36.27272727272727,19.990452266474158,0.5511152253915181,1
CS8611,49,12,433,1341,1292,36.083333333333336,21.885895554955574,0.6065375211535032,39.36363636363637,1.0909090909090908,117.45454545454545,84.46344018137509,0.7191159767764134,213.0,5.0,42.6,26.463181970428273,0.6212014547048891,55.25,54.865745233250955,0.9930451625927774,288,7,41.142857142857146,23.98213620891302,0.5828991439666359,100.66666666666667,82.51949264668723,0.8197300594041778,0
CS2607,10,13,783,1341,1331,60.23076923076923,18.85538758619512,0.3130524120313366,71.18181818181819,1.1818181818181819,110.91666666666667,79.88225236198741,0.7202006223469939,454.0,6.0,75.66666666666667,16.729215960907034,0.22109095983577576,64.6,70.82937243827591,1.0964299139052,536,8,67.0,21.3942582417406,0.3193172871901582,94.14285714285714,78.93969971108447,0.8385097086154648,0
CS5241,14,19,1217,1265,1251,64.05263157894737,21.360591138851223,0.3334849890206847,76.0625,1.1875,69.5,58.07728117117136,0.835644333398149,304.0,4.0,76.0,26.770630673681683,0.35224514044318006,120.0,59.57348403442592,0.4964457002868826,631,10,63.1,21.257417006254023,0.3368845801308086,79.44444444444444,60.214431640411405,0.7579438947744093,0
CS3051,114,19,1375,1338,1224,72.36842105263158,20.2160841529593,0.2793495264772558,98.21428571428571,1.3571428571428572,68.0,77.32133104967942,1.1370783977894032,217.0,4.0,54.25,14.568802284333465,0.2685493508632897,83.0,87.30979326513149,1.0519252200618252,720,10,72.0,20.612833111653742,0.28628934877296863,51.666666666666664,52.52380412727167,1.0165897573020324,0
CS4828,229,18,1339,1301,1072,74.38888888888889,21.63912276380279,0.29089186687710994,121.72727272727273,1.6363636363636365,63.05882352941177,92.14965449489983,1.461328476131807,587.0,9.0,65.22222222222223,21.936144703307473,0.33632930550215884,17.75,23.553889578702588,1.3269796945747936,636,10,63.6,21.30831866770451,0.33503645703937907,22.333333333333332,25.971137826441105,1.1628867683481092,0
CS7156,77,13,508,1277,1200,39.07692307692308,20.258584758325455,0.5184283501146277,42.333333333333336,1.0833333333333333,100.0,109.48308296054444,1.0948308296054443,68.0,2.0,34.0,5.656854249492381,0.1663780661615406,166.0,0.0,0.0,170,5,34.0,12.649110640673518,0.3720326659021623,164.75,166.2254994477883,1.0089559905783811,0
CS5507,26,25,1758,1390,1364,70.32,20.483163818121458,0.2912850372315338,92.52631578947368,1.3157894736842106,56.833333333333336,59.69463355580901,1.0503454584599825,623.0,9.0,69.22222222222223,20.87329500688486,0.30154037730652283,41.625,39.83515138309739,0.9570006338281656,804,12,67.0,19.94537996174006,0.29769223823492624,43.18181818181818,34.15206635569268,0.7908899577107781,0
CS5517,6,16,1160,1370,1364,72.5,18.48603076199251,0.25497973464817253,89.23076923076923,1.2307692307692308,90.93333333333334,72.63063763873701,0.7987240209538528,240.0,4.0,60.0,2.160246899469287,0.03600411499115478,76.0,75.0199973340442,0.987105228079529,544,8,68.0,10.488088481701515,0.15423659531913994,87.57142857142857,58.86667745240693,0.6722132824907806,0
CS3362,124,30,2303,1388,1264,76.76666666666667,19.489490241795895,0.2538795949864858,104.68181818181819,1.3636363636363635,43.58620689655172,39.95221899914528,0.9166252776702636,547.0,8.0,68.375,15.230960011015158,0.2227562707278268,35.714285714285715,27.908865292318172,0.7814482281849088,1368,18,76.0,16.747256140493413,0.22035863342754486,36.35294117647059,34.33282171710946,0.9444303708589984,1
CS5327,133,12,938,1352,1219,78.16666666666667,24.81507362044043,0.31746362840648734,85.27272727272727,1.0909090909090908,110.81818181818181,139.1465545256642,1.255629286121662,332.0,4.0,83.0,20.248456731316587,0.2439573100158625,43.0,25.942243542145693,0.6033079893522254,332,4,83.0,20.248456731316587,0.2439573100158625,43.0,25.942243542145693,0.6033079893522254,0
CS4813,73,20,1437,1380,1307,71.85,22.49508718294777,0.31308402481486114,79.83333333333333,1.1111111111111112,68.78947368421052,60.92032952724077,0.8856054024618016,143.0,2.0,71.5,19.091883092036785,0.2670193439445704,217.0,0.0,0.0,650,9,72.22222222222223,24.304206311756914,0.3365197797012495,82.5,84.60496439334987,1.0255147199193924,0
CS4115,91,24,1763,1330,1239,73.45833333333333,18.533117635070532,0.25229428431179396,92.78947368421052,1.263157894736842,53.869565217391305,43.38548599770339,0.805380288900063,474.0,7.0,67.71428571428571,14.682350921137544,0.21682796718979502,43.833333333333336,33.36115505594293,0.7610909898694205,761,11,69.18181818181819,15.31547049109613,0.22137999395802552,53.8,37.13877877487209,0.6903118731388863,1
CS4133,9,24,1693,1372,1363,70.54166666666667,21.593032625618264,0.306103238638416,84.65,1.2,59.26086956521739,46.880134764877994,0.7910807773970608,420.0,6.0,70.0,17.204650534085253,0.24578072191550362,72.6,74.81510542664495,1.0305110940309223,895,14,63.92857142857143,20.548120953636484,0.3214231210624701,56.15384615384615,50.26404638481028,0.8951131547979913,0
CS2676,90,24,1693,1353,1263,70.54166666666667,19.589214349753274,0.2776970728848662,89.10526315789474,1.263157894736842,54.91304347826087,53.289017326170814,0.970425493667402,295.0,4.0,73.75,21.700614430625386,0.29424561939831034,73.33333333333333,57.812916665165176,0.7883579545249797,635,8,79.375,19.197749124013768,0.24186140628678762,91.57142857142857,58.460405811275784,0.638413167985851,0
CS4211,58,21,1640,1397,1339,78.0952380952381,17.617902150666975,0.22559508851463808,102.5,1.3125,66.95,65.72628649818965,0.9817219790618319,483.0,6.0,80.5,17.23658898970443,0.2141191178845271,60.4,91.16633150456367,1.509376349413306,969,12,80.75,16.09135849398111,0.19927378939914694,55.72727272727273,67.73933998658521,1.2155509622388863,0
CS5479,10,22,1486,1360,1350,67.54545454545455,19.30143659278901,0.2857547813198911,92.875,1.375,64.28571428571429,60.8803275756158,0.9470273178429124,453.0,7.0,64.71428571428571,25.688611521543198,0.3969542619223011,61.0,57.993103038206186,0.9507066071837079,940,14,67.14285714285714,21.472190038627758,0.31979857504339215,54.46153846153846,57.174608852495865,1.0498162642407431,0
CS4852,65,23,1559,1384,1319,67.78260869565217,21.63741818269102,0.31921784361891825,82.05263157894737,1.2105263157894737,59.95454545454545,57.80548439355928,0.9641551604687675,205.0,3.0,68.33333333333333,21.939310229205777,0.32106307652496263,46.5,20.506096654409877,0.4409913259012877,708,10,70.8,21.69895030743295,0.3064823489750417,75.22222222222223,63.61166909022624,0.8456499583634212,0
CS6028,244,19,1265,1335,1091,66.57894736842105,20.106151047416322,0.30198962047502775,97.3076923076923,1.4615384615384615,60.611111111111114,56.58844081600878,0.9336314708415746,232.0,3.0,77.33333333333333,12.013880860626735,0.1553519076805181,66.5,20.506096654409877,0.3083623557054117,595,9,66.11111111111111,19.94018834191671,0.3016162942474796,59.875,52.447082174048816,0.8759429173118799,0
CS4476,8,19,1223,1348,1340,64.36842105263158,20.147264844185536,0.3129992085359977,71.94117647058823,1.1176470588235294,74.44444444444444,54.54541790452325,0.7326996434935958,356.0,6.0,59.333333333333336,18.532853710820323,0.31235146703629757,63.6,47.226052132271235,0.74254798950112,704,12,58.666666666666664,16.99910871103826,0.2897575348472431,64.0909090909091,57.00079744258767,0.8893741444942757,0
CS5957,163,18,1219,1378,1215,67.72222222222223,22.671063587379546,0.33476550005974715,87.07142857142857,1.2857142857142858,71.47058823529412,68.70964055998513,0.9613694563948537,289.0,4.0,72.25,25.31633201446581,0.35039905902374824,40.666666666666664,33.70954365359065,0.8289232045964913,386,6,64.33333333333333,23.610732023100567,0.36700619725026795,74.4,57.569957443097,0.7737897505792607,0
CS8227,61,13,582,1138,1077,44.76923076923077,19.070718594020196,0.42597825038189446,52.90909090909091,1.1818181818181819,89.75,74.14252245751851,0.8261005287745795,102.0,3.0,34.0,21.517434791350013,0.6328657291573533,129.5,0.7071067811865476,0.005460284024606545,440,10,44.0,21.097656531262214,0.47949219389232306,59.888888888888886,46.57103296160727,0.7776239270027189,0
CS3053,62,15,1311,1260,1198,87.4,14.421214531773268,0.16500245459694812,100.84615384615384,1.1538461538461537,85.57142857142857,69.43587444067123,0.8114375978041712,220.0,3.0,73.33333333333333,29.02297940138699,0.3957679009280044,82.5,101.1162697096763,1.2256517540566825,673,8,84.125,19.21634349044732,0.22842607418065167,91.14285714285714,81.75456882529272,0.8969937018449046,0
CS4212,3,20,1437,1366,1363,71.85,22.349555511887644,0.3110585318286381,75.63157894736842,1.0526315789473684,71.73684210526316,81.43903111821557,1.1352469488232544,677.0,8.0,84.625,20.859650045003153,0.24649512608570934,47.57142857142857,30.950805820727528,0.6506175397750532,796,10,79.6,21.69587774465719,0.27256127819921094,49.55555555555556,27.50505004136109,0.5550346420902462,0
CS5871,1,19,1279,1305,1304,67.3157894736842,21.458105517441677,0.31876779111133063,75.23529411764706,1.1176470588235294,72.44444444444444,52.22713090544396,0.720926653602754,392.0,6.0,65.33333333333333,19.043809142780933,0.29148687463440204,57.2,47.06591123095355,0.8228306159257613,691,10,69.1,21.15787218875177,0.3061920721961182,81.22222222222223,65.98632013110327,0.8124170741175505,0
CS3168,31,14,962,1140,1109,68.71428571428571,16.79023787538723,0.24434857614908653,74.0,1.0769230769230769,85.3076923076923,104.77387127792932,1.228187850868423,374.0,6.0,62.333333333333336,16.50050504277571,0.2647139846434606,29.8,24.29403218899654,0.8152359794965282,558,8,69.75,19.68864792571743,0.28227452223250793,60.285714285714285,69.3414601464239,1.150213793898027,0
CS3821,35,30,2240,1388,1353,74.66666666666667,18.848457969183897,0.25243470494442716,93.33333333333333,1.25,46.6551724137931,36.5789516584811,0.7840277886888041,586.0,7.0,83.71428571428571,17.84856937044055,0.21320816654109875,47.333333333333336,31.481211327816894,0.6650960139679626,1219,16,76.1875,19.030567516498294,0.24978595591794317,39.93333333333333,29.58635464115816,0.7408936888436936,0
CS4626,201,20,1383,1257,1056,69.15,21.995872818613762,0.3180892670804593,81.3529411764706,1.1764705882352942,55.578947368421055,34.41465416145616,0.6192030578292301,362.0,5.0,72.4,27.272696969680137,0.37669470952596873,44.25,36.709444742917775,0.8295919715913621,706,10,70.6,23.133429394613234,0.32766897159508834,57.333333333333336,37.97367509209505,0.6623315423039834,0
CS4918,140,22,1561,1373,1233,70.95454545454545,18.479015828069038,0.26043456003684745,82.15789473684211,1.1578947368421053,58.714285714285715,42.23049000087834,0.7192540876062005,419.0,5.0,83.8,15.22169504358828,0.18164313894496756,57.5,56.08029957123981,0.9753095577606924,953,13,73.3076923076923,18.231769960632896,0.24870200366025985,46.166666666666664,36.573297097828906,0.7922013811804097,0
CS5903,148,13,864,1319,1171,66.46153846153847,21.934050335096895,0.33002622031974493,72.0,1.0833333333333333,97.58333333333333,60.52115833376462,0.6201997438131301,276.0,3.0,92.0,10.535653752852738,0.11451797557448629,98.0,113.13708498984761,1.1544600509168124,399,6,66.5,29.056840846864272,0.43694497514081615,116.0,65.63154729244161,0.5657892007969104,0
CS5193,17,24,1586,1202,1185,66.08333333333333,18.847019523721418,0.2852007998545486,93.29411764705883,1.411764705882353,51.52173913043478,48.83447884549063,0.9478422054399025,646.0,10.0,64.6,18.087441929569685,0.27999136113884965,39.333333333333336,53.50467269313962,1.3602882888086343,936,15,62.4,17.438872833824032,0.2794691159266671,49.214285714285715,49.59401107055099,1.007715754699149,0
CS3037,52,21,1324,1347,1295,63.04761904761905,19.192384402351344,0.3044109308530047,82.75,1.3125,64.75,61.90559450953482,0.9560709576762134,382.0,6.0,63.666666666666664,17.78388783890257,0.27932808123930736,47.0,38.353617821530214,0.8160344217346854,945,14,67.5,16.68140374096949,0.24713190727362203,49.07692307692308,51.085649548024634,1.0409301632042636,0
CS7964,34,15,768,1340,1306,51.2,19.53458471531965,0.38153485772108686,54.857142857142854,1.0714285714285714,93.28571428571429,99.33504190088486,1.0648473098104043,191.0,4.0,47.75,27.801378862687127,0.5822278295850707,100.0,133.42788314291732,1.3342788314291731,403,8,50.375,22.853180460121017,0.4536611505731219,87.71428571428571,98.09640544844017,1.1183629285652787,0
CS4805,122,17,1354,1379,1257,79.6470588235294,20.841488599877493,0.26167304741352837,104.15384615384616,1.3076923076923077,78.5625,75.11943268333879,0.9561741630337475,434.0,5.0,86.8,16.099689437998485,0.18548029306449873,40.25,39.23752455664518,0.9748453305998802,638,8,79.75,20.331186459652145,0.25493650733106143,85.85714285714286,84.26630123489178,0.9814710626360108,0
CS3751,38,21,1515,1395,1357,72.14285714285714,16.944868586937208,0.23487936655160488,79.73684210526316,1.105263157894737,67.85,63.61915881572982,0.9376441977263055,305.0,4.0,76.25,12.365947867699695,0.1621763654780288,68.66666666666667,20.550750189064466,0.2992827697436573,632,9,70.22222222222223,15.738311359369035,0.2241215225226603,74.0,77.40247319784334,1.0459793675384235,0
CS5622,267,16,1032,1395,1128,64.5,22.488515587591223,0.34865915639676315,64.5,1.0,75.2,89.17574942614323,1.185847731730628,233.0,4.0,58.25,14.908051515875576,0.2559322148648167,37.666666666666664,27.227437142216182,0.7228523135101642,520,8,65.0,20.72955102539092,0.31891616962139874,58.57142857142857,48.43847349252157,0.8269983279211,0
CS4707,114,22,1542,1350,1236,70.0909090909091,23.818578364895654,0.33982407524494446,96.375,1.375,58.857142857142854,64.35937050211548,1.0934844502786611,623.0,7.0,89.0,13.723459233492601,0.1541961711628382,23.166666666666668,24.6448101365514,1.0638047540957438,1312,17,77.17647058823529,22.091387728359354,0.2862451153827049,34.8125,37.24910513466509,1.0699922480334676,0
CS4004,15,23,1683,1271,1256,73.17391304347827,20.663213192691988,0.28238496935942703,80.14285714285714,1.0952380952380953,57.09090909090909,51.8458420897119,0.9081278073038709,493.0,7.0,70.42857142857143,16.74173570110681,0.2377122716181494,58.666666666666664,43.153987841990535,0.7355793382157476,702,11,63.81818181818182,17.302128087713267,0.27111596718639025,72.7,64.16826837827765,0.8826446819570517,0
CS1938,24,22,1636,1390,1366,74.36363636363636,21.453261389411733,0.2884912900776639,81.8,1.1,65.04761904761905,43.279875450925445,0.6653567968297469,456.0,6.0,76.0,17.36663467687393,0.22850835101149905,64.2,46.06191485381388,0.7174753092494375,994,13,76.46153846153847,21.77389639229883,0.28476926871215774,53.166666666666664,35.35491050716572,0.6649826427680073,0
CS8896,108,13,556,1122,1014,42.76923076923077,17.753656178159687,0.41510347179150353,55.6,1.3,84.5,86.21484790916239,1.0202940580965962,181.0,4.0,45.25,12.971121771072847,0.2866546247750905,45.0,32.357379374726875,0.7190528749939306,358,8,44.75,20.090865017287264,0.44895787748127963,71.42857142857143,79.9851176633444,1.1197916472868215,0
CS2774,65,11,763,1199,1134,69.36363636363636,15.635042227462815,0.22540689974061726,76.3,1.1,113.4,83.74591200636469,0.7385001058762318,216.0,3.0,72.0,11.269427669584644,0.15651982874423118,143.5,136.47160876900367,0.9510216638954959,338,5,67.6,15.630099167951558,0.23121448473301123,137.5,97.34646030202298,0.7079742567419853,0
CS7903,7,18,899,1398,1391,49.94444444444444,17.7845677392846,0.3560870070157095,56.1875,1.125,81.82352941176471,77.68625626045257,0.9494366329458617,292.0,5.0,58.4,10.406728592598157,0.17819740740750267,75.0,42.8485705712571,0.571314274283428,545,9,60.55555555555556,8.501633829904565,0.14039395315438732,90.875,67.66395432049264,0.7445827160439354,0
CS5210,143,17,1329,1399,1256,78.17647058823529,22.23520658246075,0.284423259519814,94.92857142857143,1.2142857142857142,78.5,60.37880422797391,0.7691567417576294,370.0,4.0,92.5,9.983319421247959,0.10792777752700496,65.0,48.662100242385755,0.7486476960367039,518,6,86.33333333333333,17.637082147188252,0.20429052680140838,105.4,91.56855355415416,0.8687718553525062,0
CS4264,167,18,1317,1350,1183,73.16666666666667,19.342881347501706,0.2643673988269026,94.07142857142857,1.2857142857142858,69.58823529411765,50.460453356476854,0.7251290845816623,107.0,2.0,53.5,10.606601717798213,0.19825423771585446,102.0,0.0,0.0,730,10,73.0,20.13840995599096,0.2758686295341226,60.666666666666664,50.714889332423866,0.8359597142707231,0
CS8843,169,12,565,1334,1165,47.083333333333336,20.006627689722013,0.42491952615338785,51.36363636363637,1.0909090909090908,105.9090909090909,103.03829826375681,0.9728938033487768,211.0,4.0,52.75,20.320351046836436,0.3852199250585106,45.666666666666664,11.930353445448853,0.26124861559377055,290,5,58.0,21.154195801306184,0.3647275138156238,125.0,158.96540504147436,1.2717232403317948,0
CS1894,14,21,1456,1397,1383,69.33333333333333,20.239400518131298,0.2919144305499707,80.88888888888889,1.1666666666666667,69.15,55.2451712583862,0.7989178779231554,310.0,5.0,62.0,23.643180835073778,0.38134162637215774,91.5,101.89046406149433,1.1135569842786266,546,8,68.25,20.81036829494924,0.3049138211714174,94.28571428571429,75.68292252486528,0.8026976631425106,0
CS4340,131,20,1541,1297,1166,77.05,20.41793587175643,0.264995923059785,102.73333333333333,1.3333333333333333,61.36842105263158,43.98511178205112,0.7167385281809359,541.0,7.0,77.28571428571429,22.59582768060131,0.2923674561260798,36.0,47.07440918375928,1.3076224773266467,951,12,79.25,24.068557383969956,0.3037041941194947,50.27272727272727,47.81232248927238,0.9510588560253096,1
